prompt_id,entropy,latency,tokens_used,correct,llm_answer,ground_truth,avg_au,avg_eu
prompt615,0.8002658409672702,1.6970438957214355,12,no,2450.0,33,1.15703125,0.057098388671875
prompt616,0.8216129098578862,1.0635859966278076,8,no,14,10,2.10546875,0.0649261474609375
prompt617,0.7945650157760109,1.079615831375122,8,no,30,5,2.2060546875,0.066802978515625
prompt618,0.8689633306662394,1.0891525745391846,8,no,45,36,2.2177734375,0.06597900390625
prompt619,0.812684793061532,1.0792646408081055,8,no,48,76,2.158203125,0.067047119140625
prompt620,0.7089717011420759,1.193692922592163,9,no,641,1509,2.1946614583333335,0.06569417317708333
prompt621,0.38016073758195534,1.298661231994629,10,no,3750,3000,1.671875,0.060394287109375
prompt622,0.779948770633964,1.0879712104797363,7,no,5,7,2.26953125,0.0699462890625
prompt623,0.7219804190897947,1.0509397983551025,8,no,11,8,1.56396484375,0.060546875
prompt624,0.87211753193244,1.192716121673584,9,no,168,85,2.3268229166666665,0.06715901692708333
prompt625,0.6896608977754777,1.0767943859100342,8,no,14,160,1.83935546875,0.06304931640625
prompt626,0.4794455723076161,1.1952483654022217,9,no,1.0,72,2.0888671875,0.0650634765625
prompt627,0.7608813933908432,1.057417631149292,8,no,88,54,2.037109375,0.065887451171875
prompt628,0.8257532661361217,0.9474825859069824,7,no,2,4,2.263671875,0.0743408203125
prompt629,0.19343948102515418,3.865603446960449,31,no,13,17500,3.40625,0.095458984375
prompt630,0.7771793301967638,1.0862929821014404,8,no,30,10,2.10546875,0.0645904541015625
prompt631,0.5564243348892186,1.3236470222473145,10,no,5300,4800,2.0999348958333335,0.06470743815104167
prompt632,,0.12663793563842773,0,buggy,None,45,,
prompt633,0.765962111075568,1.171525239944458,9,no,3,5,2.05078125,0.05908203125
prompt634,0.8052983758505587,1.0561952590942383,8,no,20,14,2.107421875,0.062957763671875
prompt635,0.9254204554232242,0.9889843463897705,7,no,2,4,2.267578125,0.06903076171875
prompt636,0.699440233903983,2.4067933559417725,19,no,280,1050,2.158203125,0.06949869791666667
prompt637,0.8312667702243444,0.9445013999938965,7,no,8,17,2.271484375,0.0675048828125
prompt638,0.7054952760201685,1.6409051418304443,13,no,1120.0,12,1.7908203125,0.0623779296875
prompt639,0.5812596369279583,1.4111230373382568,11,no,1080,216,1.9547526041666667,0.06831868489583333
prompt640,0.6388253806519059,1.6589882373809814,11,no,45750,43500,1.74365234375,0.05986785888671875
prompt641,0.5077611332543821,1.5281567573547363,12,no,24500,262500,1.81787109375,0.06078338623046875
prompt642,0.5776455397436193,1.93196439743042,15,no,530000.0,10800,1.7332356770833333,0.0620269775390625
prompt643,0.8367397665266123,1.3193013668060303,10,no,1120,840,2.21484375,0.06690216064453125
prompt644,0.862135292780118,0.9676165580749512,7,no,31,29,1.962890625,0.063934326171875
prompt645,0.7191993304707012,1.0666155815124512,8,no,16,48,1.67236328125,0.0623626708984375
prompt646,0.866471451801508,1.0610196590423584,8,no,69,79,2.107421875,0.060882568359375
prompt647,0.7408468993592934,1.5527708530426025,12,no,2067.0,10,2.377734375,0.07176513671875
prompt648,,6.682151556015015,50,buggy,None,54,,
prompt649,0.5845888995796963,1.4480345249176025,11,no,13700,162000,2.2431640625,0.06697845458984375
prompt650,0.8403389008393082,1.219127893447876,8,no,0,142,2.7890625,0.07806396484375
prompt651,,6.597743034362793,50,buggy,None,2100,,
prompt652,0.6888409195083228,1.1859521865844727,9,no,60,75,1.8388671875,0.0610198974609375
prompt653,0.3558143675018277,1.2136104106903076,9,yes,80,80,1.916015625,0.06011962890625
prompt654,0.6649520352884263,0.9524564743041992,7,no,0,2,2.44140625,0.0760498046875
prompt655,0.233874390751461,3.007026433944702,24,no,25,10,0.6748046875,0.0579833984375
prompt656,0.8155626733930822,1.0774331092834473,8,no,20,10,2.08984375,0.0665283203125
prompt657,0.6857663285948976,1.6864328384399414,13,no,351700,330000,2.2076822916666665,0.0658416748046875
prompt658,0.7987783282244812,1.089468240737915,8,no,72,120,1.9267578125,0.0638427734375
prompt659,0.8486165142327109,1.08689284324646,8,no,1,3,2.048828125,0.061004638671875
prompt660,0.7711678615493041,0.8255729675292969,6,no,4,15,2.59375,0.08001708984375
prompt661,0.826617986708176,1.7408254146575928,12,no,2460.0,44,2.221875,0.066766357421875
prompt662,0.5742805476184231,1.3186821937561035,10,no,200.0,7,1.298583984375,0.0608978271484375
prompt663,,0.7188670635223389,5,buggy,None,193,,
prompt664,0.6071782694827743,1.0892374515533447,8,no,12,32,1.7587890625,0.0648345947265625
prompt665,0.6305730977514892,1.314009666442871,10,no,370,360,2.2877604166666665,0.07377115885416667
prompt666,0.8332266054434985,1.0719456672668457,8,no,30,120,2.30859375,0.067291259765625
prompt667,0.8571504444070299,1.0555145740509033,8,no,65,53,1.982421875,0.0612335205078125
prompt668,0.6241287780960321,1.174419641494751,9,no,15,3,1.96142578125,0.064117431640625
prompt669,0.8806403548624985,1.212841510772705,9,no,221,132,2.2962239583333335,0.06549072265625
prompt670,0.6890057770222012,1.7960567474365234,14,no,366667.0,4,1.5645926339285714,0.06358991350446429
prompt671,,6.493532657623291,50,buggy,None,4,,
prompt672,0.9449297775815506,0.8531484603881836,6,no,5,2,2.267578125,0.06982421875
prompt673,0.8875721204866237,0.9325401782989502,7,yes,9,9,2.166015625,0.06597900390625
prompt674,0.880165848015148,1.1749451160430908,9,no,44,12,2.20703125,0.063201904296875
prompt675,0.8642926810216303,1.2188007831573486,8,no,39,33,2.091796875,0.065704345703125
prompt676,0.6352328649344983,1.3150432109832764,10,no,400,240,1.6302083333333333,0.059855143229166664
prompt677,,0.8304760456085205,5,buggy,None,36,,
prompt678,0.7755245111785308,1.1726834774017334,9,no,200,120,2.0120442708333335,0.06536865234375
prompt679,0.7014816630963484,1.1674878597259521,9,no,16,576,1.47412109375,0.05938720703125
prompt680,0.547877481460063,1.1894292831420898,9,no,480,20,1.92529296875,0.0631866455078125
prompt681,0.780833404866886,0.9460160732269287,7,no,99,298,2.0908203125,0.0653839111328125
prompt682,0.6202569795945256,1.1014575958251953,8,no,70,80,1.9794921875,0.0662689208984375
prompt683,0.7091194658393266,1.2073783874511719,9,no,42,50,1.91455078125,0.0655364990234375
prompt684,0.4902360597637422,1.1904876232147217,9,yes,11,11,2.103515625,0.068695068359375
prompt685,0.6197894835892204,0.9567840099334717,7,no,9,14,1.9140625,0.0675048828125
prompt686,0.581371698699408,1.0722529888153076,8,no,60,80,1.873046875,0.0633697509765625
prompt687,0.6566118538537961,5.696056127548218,47,no,35,13,1.638671875,0.0585479736328125
prompt688,0.8552184100013487,1.2015917301177979,9,no,162,100,2.1998697916666665,0.06646728515625
prompt689,0.8619659816521101,1.1789798736572266,9,no,24,7,2.162109375,0.0605316162109375
prompt690,0.7337947682057133,1.2998504638671875,10,no,1000,5760,2.6064453125,0.0770263671875
prompt691,0.8779296125445257,1.191208839416504,9,no,833.0,25,2.3984375,0.0682830810546875
prompt692,0.9060808059295518,1.23106050491333,8,no,19,32,2.361328125,0.06640625
prompt693,0.8642383516706258,1.1609609127044678,8,no,76,68,2.1669921875,0.065277099609375
prompt694,0.7822617143932574,1.183577060699463,9,no,155,9,2.2825520833333335,0.06739298502604167
prompt695,0.6740037233196507,1.0566301345825195,8,no,10,5,1.8681640625,0.0672760009765625
prompt696,0.792961216193271,1.3490886688232422,9,no,350,145,2.35546875,0.06815592447916667
prompt697,0.9120170211510024,1.2037677764892578,8,no,3,27,2.166015625,0.05938720703125
prompt698,0.5901721272546134,1.3194890022277832,10,no,1440,720,1.6640625,0.062215169270833336
prompt699,0.7892086619635145,1.0584514141082764,8,no,11,8,2.044921875,0.06787109375
prompt700,0.9073660567472311,1.197974681854248,8,no,86,135,2.3173828125,0.065582275390625
prompt701,0.8744884558553303,1.4719934463500977,10,no,320,200,2.3463541666666665,0.06473795572916667
prompt702,0.4897298129581019,1.6132190227508545,11,no,4500,2800,2.0403645833333335,0.06557210286458333
prompt703,0.9359587753691179,1.0836596488952637,8,no,30,50,2.01953125,0.06121826171875
prompt704,0.6457859438266387,1.0486071109771729,8,no,80,50,2.0615234375,0.065093994140625
prompt705,0.5941221993292409,1.0731828212738037,8,no,60,120,1.6171875,0.064178466796875
prompt706,0.8804641913192546,0.9760010242462158,7,no,4,9,2.265625,0.07061767578125
prompt707,0.8240010406420462,1.1889221668243408,9,no,19,8,2.1064453125,0.0656280517578125
prompt708,0.34209710190284986,1.1663477420806885,9,yes,168,168,1.75732421875,0.066314697265625
prompt709,0.7242460829482201,1.433401346206665,11,no,1048,3000,2.13330078125,0.0627899169921875
prompt710,0.9018445191944989,1.2121849060058594,8,no,68,45,2.3193359375,0.064056396484375
prompt711,0.7314617091857989,1.193312168121338,9,no,25.0,6,1.6168619791666667,0.06380208333333333
prompt712,0.8882300992831023,0.941802978515625,7,no,12,14,2.3623046875,0.0693359375
prompt713,,6.140163421630859,50,buggy,None,576,,
prompt714,0.8001089666894323,1.305992603302002,10,no,3.0,10,1.669921875,0.060343424479166664
prompt715,0.6134942905315034,5.25087833404541,41,no,1457.0,385000,1.9805385044642858,0.066253662109375
prompt716,0.887478640212828,1.3340919017791748,10,no,580,770,2.0817057291666665,0.058217366536458336
prompt717,0.6947577645743976,1.0604405403137207,8,no,10,5,2.1787109375,0.069976806640625
prompt718,0.49889554120795127,1.084925651550293,8,no,10,2,2.03466796875,0.07025146484375
prompt719,0.7868669685098251,1.3026626110076904,10,no,110,175,2.318359375,0.07039388020833333
prompt720,0.7757076136430234,0.9395089149475098,7,no,5,4,2.263671875,0.07275390625
prompt721,0.38776127356906065,2.0483791828155518,14,no,35000,2450,1.8382161458333333,0.060597737630208336
prompt722,0.6905735631517467,1.2321434020996094,8,no,50,255,2.3564453125,0.07025146484375
prompt723,0.7571816676228605,1.1980712413787842,9,no,193,160,1.6813151041666667,0.059244791666666664
prompt724,0.8760445130493888,1.1060798168182373,8,no,12,18,2.31640625,0.065185546875
prompt725,0.8227005019938172,1.1818013191223145,9,yes,25,25,2.265625,0.0648193359375
prompt726,0.8835973830098239,1.33249831199646,10,no,180,10,2.3919270833333335,0.06374104817708333
prompt727,0.9568137273372048,1.247232437133789,9,no,23,112,2.220703125,0.06005859375
prompt728,,1.3143553733825684,10,buggy,None,40,,
prompt729,0.5711773762112137,1.4607760906219482,11,yes,1000,1000,1.5185546875,0.0616455078125
prompt730,0.5565866106538283,1.1904332637786865,9,no,45.0,8,1.814453125,0.06578572591145833
prompt731,0.7701941095548007,0.9617409706115723,7,no,2,1,2.263671875,0.072509765625
prompt732,0.9091909370748164,1.087526559829712,8,no,51,87,2.0185546875,0.060516357421875
prompt733,0.7286917653210915,0.9396209716796875,7,no,4,5,1.908203125,0.06982421875
prompt734,0.8288833320537234,1.2215213775634766,9,no,14,17,1.7646484375,0.0608978271484375
prompt735,0.37013115527329055,1.072096347808838,8,no,30,50,1.580078125,0.065185546875
prompt736,0.5073201889582382,1.1722071170806885,9,no,90,3,1.41796875,0.057952880859375
prompt737,0.7167439662710983,1.3562257289886475,9,no,25.0,2,2.1604817708333335,0.06610107421875
prompt738,0.8360156027217522,1.0502336025238037,8,no,16,4,2.1630859375,0.0643768310546875
prompt739,0.8630082854084287,1.2071127891540527,9,no,90,98,2.1083984375,0.059661865234375
prompt740,,6.39529275894165,50,buggy,None,25,,
prompt741,0.9212781732453832,1.1941819190979004,9,no,22,28,1.9306640625,0.057769775390625
prompt742,0.5940201144223412,1.0722060203552246,8,no,40,24,1.3251953125,0.0632171630859375
prompt743,0.9165774992258162,1.2047004699707031,9,no,16,8,2.2666015625,0.0630035400390625
prompt744,0.8161437507824526,1.3283746242523193,10,no,55.0,4,2.2571614583333335,0.06754557291666667
prompt745,0.6962116191649548,1.4824059009552002,11,no,2500,1100,1.9169921875,0.06388092041015625
prompt746,0.8958179396377932,1.2243728637695312,8,no,16,28,1.87353515625,0.0632171630859375
prompt747,0.7724267681254933,1.2010478973388672,9,no,128,350,2.2819010416666665,0.06968180338541667
prompt748,0.8057297407803027,1.2887694835662842,10,no,122,336,1.9951171875,0.057973225911458336
prompt749,0.6609012234169301,0.9397594928741455,7,no,2,3,2.150390625,0.0767822265625
prompt750,0.6547405438126398,1.200223445892334,9,no,6480,4000,1.814453125,0.06781005859375
prompt751,0.9512659186701666,1.369485855102539,9,no,45,43,2.095703125,0.058380126953125
prompt752,0.7546299748279178,1.1694602966308594,9,no,250,240,2.2278645833333335,0.06781005859375
prompt753,0.7892070489077416,1.083592414855957,8,no,33,128,2.1552734375,0.068817138671875
prompt754,0.93995622408206,1.3548049926757812,9,no,190,89,2.3020833333333335,0.064178466796875
prompt755,0.8130032092425401,1.0578489303588867,8,no,5,7,1.916015625,0.05853271484375
prompt756,0.6324857305319316,1.061744213104248,8,no,16,22,1.95849609375,0.0680694580078125
prompt757,0.9151353739662114,1.174640417098999,8,no,42,75,2.21875,0.063507080078125
prompt758,0.44513554834705243,1.393249750137329,11,no,1330.0,133,1.395751953125,0.06402587890625
prompt759,0.22074990562565694,1.289186954498291,10,no,3000,60000,1.46044921875,0.0703582763671875
prompt760,0.7882031647387231,1.0748374462127686,8,no,25,16,2.265625,0.0662078857421875
prompt761,0.6634752970452759,1.0634453296661377,8,no,12,27,1.67236328125,0.0609130859375
prompt762,0.4137416430763798,1.0671093463897705,8,no,90,85,2.048828125,0.059417724609375
prompt763,0.4878979946240316,1.0872621536254883,8,no,50,100,1.6142578125,0.0653076171875
prompt764,0.7652576701395697,1.1817216873168945,8,no,18,14,2.0478515625,0.063751220703125
prompt765,0.6709739575434504,1.173980712890625,9,no,290,490,1.9072265625,0.06363932291666667
prompt766,0.8391267718972185,1.0095224380493164,7,no,5,12,2.162109375,0.06939697265625
prompt767,0.6880298048990601,1.058354139328003,8,no,45,60,2.08984375,0.0672607421875
prompt768,0.45921721905583057,1.1725027561187744,9,no,650,675,1.7001953125,0.064544677734375
prompt769,0.8179814382039368,1.203047275543213,9,no,40,110,1.56201171875,0.060394287109375
prompt770,0.4611470131273783,1.0803780555725098,7,no,3,4,1.576171875,0.069091796875
prompt771,0.723171373159568,1.0926158428192139,8,yes,3,3,1.9189453125,0.05755615234375
prompt772,0.9436482891647267,1.2150113582611084,9,no,29,50,2.14208984375,0.0602569580078125
prompt773,0.7729033137337199,0.9605321884155273,7,no,5,10,2.1640625,0.0667724609375
prompt774,0.6972462093106235,0.9500019550323486,7,no,8,10,2.265625,0.07330322265625
prompt775,0.9205243547051596,1.1370525360107422,8,no,84,276,2.3173828125,0.067474365234375
prompt776,0.1304468789999119,1.1628499031066895,9,yes,800,800,1.068359375,0.06842041015625
prompt777,0.8051390466352203,1.459059238433838,10,no,2800,4400,2.20458984375,0.0659942626953125
prompt778,0.8352562968845848,1.1420190334320068,8,no,24,38,1.9052734375,0.0625762939453125
prompt779,0.7795975044401228,1.0959081649780273,8,no,90,255,2.3154296875,0.067291259765625
prompt780,0.8660572547586285,1.1064324378967285,7,no,47,25,2.59765625,0.072967529296875
prompt781,0.7833127850321369,1.0641939640045166,8,no,13,17,2.1064453125,0.0619964599609375
prompt782,0.8973500807523751,1.0716421604156494,8,no,19,54,2.166015625,0.06591796875
prompt783,0.42700664225774154,5.571985721588135,40,no,0,4,4.14453125,0.11138916015625
prompt784,,0.7408304214477539,5,buggy,None,15,,
prompt785,0.8969957122507259,1.0612905025482178,8,no,64,155,2.3623046875,0.06591796875
prompt786,0.18614851733757098,5.250577688217163,41,no,3,142,0.67138671875,0.057403564453125
prompt787,0.7291647866238127,1.083644151687622,8,no,12,25,1.90185546875,0.0646820068359375
prompt788,0.49733530081485383,1.2968838214874268,10,no,200,100,0.677978515625,0.0548858642578125
prompt789,0.907607596061274,0.9504766464233398,6,yes,4,4,2.267578125,0.069580078125
prompt790,0.7379252514257459,1.2101073265075684,9,no,30,108,2.10546875,0.064544677734375
prompt791,0.8931320581984863,1.0653727054595947,8,no,96,100,1.96484375,0.0621185302734375
prompt792,0.8941245600672412,1.0931429862976074,8,yes,75,75,1.472412109375,0.06280517578125
prompt793,0.682429985272079,1.206052541732788,9,yes,250,250,1.833984375,0.06294759114583333
prompt794,0.687115371725603,1.1918179988861084,9,no,28,32,1.498046875,0.0578765869140625
prompt795,0.6530606462062937,1.0774903297424316,8,yes,20,20,2.1552734375,0.06793212890625
prompt796,0.4899648588010124,1.6782665252685547,13,no,120000,2880000,1.727783203125,0.06067657470703125
prompt797,0.5303143805193669,1.442434310913086,11,no,490,540,1.90673828125,0.0596923828125
prompt798,0.6819527942176933,1.6259901523590088,11,no,600.0,20,1.91455078125,0.065399169921875
prompt799,0.9396315512700687,1.0601558685302734,8,no,3,4,1.767578125,0.05712890625
prompt800,0.8531180534952046,1.4004466533660889,11,no,372,428,1.7434895833333333,0.056854248046875
prompt801,0.581814570876581,1.3127312660217285,10,no,1100,1240,2.1608072916666665,0.06465657552083333
prompt802,0.8482313981881064,1.0901093482971191,8,no,7,6,2.265625,0.07269287109375
prompt803,0.9016699762739572,1.0860002040863037,8,no,1,9,2.271484375,0.06927490234375
prompt804,0.801662113103694,1.211883783340454,9,no,40,20,2.109375,0.0615081787109375
prompt805,0.34387164678799076,1.2986400127410889,10,no,990,1170,1.2158203125,0.0597991943359375
prompt806,0.8707312724216875,1.2261919975280762,9,no,284,70,2.1959635416666665,0.06371053059895833
prompt807,0.6047627430712628,1.3618903160095215,10,no,225.0,4,1.98583984375,0.06836700439453125
prompt808,0.6423894423308598,1.299588680267334,10,no,333.0,12,2.095703125,0.06716156005859375
prompt809,0.748304297582217,1.1950492858886719,8,no,15,50,2.1572265625,0.0653228759765625
prompt810,0.8022774027284069,1.3137786388397217,10,no,500,310,2.3821614583333335,0.06834920247395833
prompt811,0.9351285635973241,0.9706313610076904,7,no,4,60,2.1640625,0.06585693359375
prompt812,0.9234460604610948,1.091332197189331,7,no,85,79,2.3173828125,0.067169189453125
prompt813,0.869560708234804,1.2081334590911865,8,no,26,7,2.3564453125,0.071014404296875
prompt814,0.8497160728855117,1.1182096004486084,8,no,12,11,2.3603515625,0.068450927734375
prompt815,0.9275138990645291,1.0526020526885986,7,no,6,4,2.048828125,0.0657958984375
prompt816,0.35874374449069174,1.296696662902832,10,no,6300,4500,1.8603515625,0.0641326904296875
prompt817,0.21378797911002578,1.0572681427001953,8,yes,15,15,1.75,0.07269287109375
prompt818,0.8605791864679939,1.1930105686187744,9,no,44,16,2.1591796875,0.062408447265625
prompt819,0.6834770760165838,1.3051507472991943,10,no,4375,6250,1.894287109375,0.06292724609375
prompt820,,6.37076735496521,50,buggy,None,720,,
prompt821,0.7093465720063352,0.977161169052124,7,no,25,35,1.61865234375,0.063873291015625
prompt822,0.5268045864928295,1.5721831321716309,12,no,25200.0,1260,1.6527506510416667,0.06653849283854167
prompt823,0.845952485935537,1.2166240215301514,8,no,24,14,1.8740234375,0.060791015625
prompt824,0.8861757992866329,1.1876912117004395,9,no,30,52,2.2080078125,0.0612640380859375
prompt825,0.881613612920567,1.2144775390625,9,no,173,153,2.19921875,0.060414632161458336
prompt826,0.8382953150650696,1.2036106586456299,9,no,12,27,2.1591796875,0.0646820068359375
prompt827,0.7707755344633528,1.5564239025115967,11,no,760.0,11,1.890869140625,0.061492919921875
prompt828,0.457641847684789,1.0524828433990479,8,no,70,60,2.53125,0.0699462890625
prompt829,0.3829701104085999,1.7415893077850342,13,no,240000,14000,1.80078125,0.06410725911458333
prompt830,0.8050271244184232,1.3212578296661377,10,no,475.0,1128,2.281494140625,0.0657958984375
prompt831,0.8850836028515593,1.3547658920288086,9,no,450,324,2.2356770833333335,0.0635986328125
prompt832,0.8903241797861339,1.0664544105529785,8,no,34,42,2.267578125,0.06280517578125
prompt833,0.7530255305801384,1.3278520107269287,10,no,240,40,2.3873697916666665,0.0694580078125
prompt834,0.7670537761472456,1.059168815612793,8,no,64,80,1.8134765625,0.063385009765625
prompt835,0.8387543411287336,1.1922574043273926,9,no,18,48,2.048828125,0.06304931640625
prompt836,0.7427549408569595,1.2012417316436768,9,no,100,140,1.9993489583333333,0.063140869140625
prompt837,0.6324231506149487,1.5047550201416016,10,no,330,120,1.5859375,0.058980305989583336
prompt838,0.7492928059619517,1.0863916873931885,8,no,30,15,2.2158203125,0.06903076171875
prompt839,0.880081542707305,0.9401209354400635,7,no,4,2,2.048828125,0.060089111328125
prompt840,0.7181014555925648,1.324521780014038,10,no,866.0,16,2.279296875,0.0688934326171875
prompt841,0.33731736788394373,1.29970383644104,10,no,2800,5600,2.13818359375,0.0665740966796875
prompt842,0.5394277882704689,1.1690583229064941,9,no,30,10,1.7548828125,0.06781005859375
prompt843,0.9190910318727792,0.821955680847168,6,no,1,19,2.52734375,0.07269287109375
prompt844,0.7005834003614985,1.191519021987915,9,no,210,180,2.1442057291666665,0.06843058268229167
prompt845,0.6664011254544642,1.0687055587768555,8,no,15,12,1.35693359375,0.06121826171875
prompt846,0.9004734420199674,1.2077991962432861,9,no,10,11,2.1630859375,0.05804443359375
prompt847,,5.974311590194702,50,buggy,None,975,,
prompt848,0.6652818318305627,1.196667194366455,9,no,20,10,2.158203125,0.0640106201171875
prompt849,0.6878717214078438,1.403839111328125,11,no,3600,75,1.857177734375,0.06441497802734375
prompt850,0.7176307782933227,1.2066431045532227,9,no,75,70,2.15625,0.066131591796875
prompt851,0.4930056592658536,1.0511634349822998,8,no,13,110,1.63037109375,0.064727783203125
prompt852,0.9309339595114469,1.0673763751983643,8,no,73,123,2.2724609375,0.0632781982421875
prompt853,0.844838472595354,1.054976224899292,8,yes,15,15,2.26953125,0.069122314453125
prompt854,0.8866832150079189,1.0892376899719238,8,no,39,144,2.1669921875,0.0638885498046875
prompt855,0.8765809434655916,1.0728378295898438,8,no,45,13,1.8759765625,0.0628204345703125
prompt856,0.6447703742183825,0.9723696708679199,7,no,4,7,1.755859375,0.0694580078125
prompt857,0.3551597321593226,1.5060532093048096,11,no,12000,14000,1.4488932291666667,0.062428792317708336
prompt858,0.8736783401337497,1.1750741004943848,9,no,126,3430,2.26953125,0.06581624348958333
prompt859,0.34789404104908833,1.1925556659698486,9,no,800,1520,1.7158203125,0.06494140625
prompt860,0.7791116752142044,0.9412305355072021,7,no,2,3,2.04296875,0.07098388671875
prompt861,0.8329634471665979,1.0872430801391602,8,no,17,30,2.4326171875,0.071136474609375
prompt862,0.7726288291905343,1.6013624668121338,11,no,1300.0,40,2.1376953125,0.06463623046875
prompt863,0.06329747762942914,1.27960205078125,10,no,100,110,1.0703125,0.05877685546875
prompt864,0.5100128709118976,4.630162239074707,35,no,58125.0,80,1.4400111607142858,0.06627546037946429
prompt865,0.8947722094945353,1.2163925170898438,9,no,28,23,2.2080078125,0.0615234375
prompt866,0.7979497511643385,1.0690996646881104,8,no,38,28,1.96533203125,0.05926513671875
prompt867,0.8936117779911702,1.083991289138794,8,no,10,7,2.2705078125,0.066680908203125
prompt868,0.8042869007547266,1.4338328838348389,10,no,40,15,2.1591796875,0.061798095703125
prompt869,0.6430525295696295,1.3029441833496094,10,no,1000,500,1.92822265625,0.068939208984375
prompt870,0.6171507695909413,1.3157548904418945,10,no,240,40,1.953125,0.0611572265625
prompt871,0.9201780988215428,1.2021901607513428,9,yes,48,48,2.0185546875,0.06280517578125
prompt872,0.8953438397568378,1.0679755210876465,8,no,15,13,2.041015625,0.062652587890625
prompt873,0.746327012671433,1.2904820442199707,10,no,383.0,12,1.9366455078125,0.06201934814453125
prompt874,0.7948856695363941,1.1725819110870361,9,no,110,132,2.0052083333333335,0.06487019856770833
prompt875,0.9063997503780483,1.299905776977539,10,no,34,60,1.92822265625,0.058624267578125
prompt876,0.9204932790191842,1.3444151878356934,9,no,91,41,2.1640625,0.059173583984375
prompt877,0.4913699794840989,1.3414945602416992,10,no,1200,7000,1.8776041666666667,0.06479899088541667
prompt878,0.7194690092996752,1.0661439895629883,8,no,10,5,2.0478515625,0.0653076171875
prompt879,0.7088764937704376,1.3535385131835938,10,no,1200,575,1.7000732421875,0.06200408935546875
prompt880,0.6816155429221463,1.195542812347412,9,no,5.0,10,1.4951171875,0.062306722005208336
prompt881,0.8134539108623942,0.9273223876953125,7,no,8,16,2.265625,0.072998046875
prompt882,,6.924722909927368,50,buggy,None,5,,
prompt883,0.5394479400316076,1.586005687713623,12,no,3000.0,25,1.6373046875,0.064813232421875
prompt884,0.3629479172024837,1.1872401237487793,9,no,150,50,1.7578125,0.066314697265625
prompt885,0.7417485645921807,1.186659574508667,9,no,425,500,1.4957682291666667,0.060475667317708336
prompt886,0.8082051235320251,1.4581341743469238,11,no,280,20,1.9654947916666667,0.065155029296875
prompt887,0.8987116780363149,1.0548412799835205,8,no,26,34,2.1591796875,0.0644683837890625
prompt888,0.4325765476129972,1.047184705734253,8,no,11,10,1.1240234375,0.064178466796875
prompt889,0.7552228120210256,1.0713610649108887,8,no,30,15,2.1025390625,0.066680908203125
prompt890,0.6411327029535537,1.4427587985992432,11,no,2222.0,25,1.6802734375,0.06328125
prompt891,0.6945856110747393,1.202683925628662,9,no,605,55,2.0537109375,0.0682373046875
prompt892,0.7801610379119929,1.3221948146820068,10,no,16.0,1,2.3151041666666665,0.06595865885416667
prompt893,0.5980328226013064,1.0727777481079102,8,no,128,480,1.7291666666666667,0.065673828125
prompt894,0.8805537472203452,0.987635612487793,7,no,11,26,2.263671875,0.066925048828125
prompt895,,6.357092618942261,50,buggy,None,74,,
prompt896,0.4168446161768264,1.6515052318572998,13,no,2500,250,1.9091796875,0.0583648681640625
prompt897,0.6985186123600918,1.0605766773223877,8,no,21,1,2.3564453125,0.07244873046875
prompt898,0.845094309552719,1.1031954288482666,8,no,75,110,1.361328125,0.0612030029296875
prompt899,0.7305411354522452,1.0693402290344238,8,yes,16,16,1.87109375,0.062896728515625
prompt900,0.8357473522209202,0.9695959091186523,7,no,13,15,2.2138671875,0.06903076171875
prompt901,0.8697497423126621,1.1332364082336426,8,no,0,1,2.05078125,0.058868408203125
prompt902,0.868588951744621,0.9407594203948975,7,yes,8,8,2.26953125,0.0687255859375
prompt903,0.8471711089403714,1.097937822341919,8,no,21,16,2.2705078125,0.06744384765625
prompt904,0.7878681172308968,1.405008316040039,11,no,950.0,8,2.01025390625,0.06262969970703125
prompt905,0.8436543430388,1.1943597793579102,9,no,11,5,2.34765625,0.0673828125
prompt906,0.8276131808294682,1.3282475471496582,10,no,463,10,1.9677734375,0.06669108072916667
prompt907,0.7949494634427304,1.062263011932373,8,no,15,16,2.0166015625,0.0618438720703125
prompt908,0.7471805562935707,1.0567667484283447,8,no,10,14,2.1064453125,0.064239501953125
prompt909,0.8977945334917274,1.0612173080444336,8,no,68,38,2.1669921875,0.0641632080078125
prompt910,0.2299999656034699,1.2941014766693115,10,no,500,700,1.361328125,0.05670166015625
prompt911,0.6981196416471906,1.3183553218841553,10,no,7971.0,64,2.34453125,0.0724609375
prompt912,0.8810207972886361,1.1902081966400146,9,no,12,6,2.048828125,0.0604705810546875
prompt913,0.7913739199457575,1.2342498302459717,9,no,18,6,2.0419921875,0.0615386962890625
prompt914,0.7008221054764763,0.9416213035583496,7,no,4,3,1.5771484375,0.0677490234375
prompt915,0.7310077724700377,1.068115234375,8,no,11,23,1.873046875,0.06304931640625
prompt916,0.9318067249700771,1.0745279788970947,7,no,6,14,2.3671875,0.0645751953125
prompt917,0.8395011021353437,1.056309700012207,8,no,18,12,2.0908203125,0.0643768310546875
prompt918,0.8973500807523751,1.0715157985687256,8,no,50,56,2.166015625,0.062530517578125
prompt919,0.9040041683631829,1.099194049835205,8,no,15,90,2.3173828125,0.065460205078125
prompt920,0.7265101925481132,0.8780012130737305,6,no,9,47,2.26171875,0.0753173828125
prompt921,0.4996847969702266,1.1752419471740723,9,no,12,4,1.8115234375,0.065185546875
